"","Volume","Speed","Delay","Stops","Date","Time","Day"
"40015",12,5,6,12,"3/1/14","5:40","Sat"
"40016",12,6,7,12,"3/1/14","5:45","Sat"
"40017",51,9,26,39,"3/1/14","5:50","Sat"
"40018",48,11,24,36,"3/1/14","5:55","Sat"
"40019",95,19,48,71,"3/1/14","6:00","Sat"
"40020",84,25,42,60,"3/1/14","6:05","Sat"
"40021",32,12,17,32,"3/1/14","6:10","Sat"
"40022",63,15,32,51,"3/1/14","6:15","Sat"
"40023",39,11,20,36,"3/1/14","6:20","Sat"
"40024",56,9,29,36,"3/1/14","6:25","Sat"
"40025",24,11,12,24,"3/1/14","6:30","Sat"
"40026",59,21,30,47,"3/1/14","6:35","Sat"
"40027",67,12,34,39,"3/1/14","6:40","Sat"
"40028",85,14,43,64,"3/1/14","6:45","Sat"
"40029",31,7,16,15,"3/1/14","6:50","Sat"
"40030",140,17,71,96,"3/1/14","6:55","Sat"
"40031",80,10,40,56,"3/1/14","7:00","Sat"
"40032",67,20,34,51,"3/1/14","7:05","Sat"
"40033",167,25,84,119,"3/1/14","7:10","Sat"
"40034",123,27,62,75,"3/1/14","7:15","Sat"
"40035",148,29,75,104,"3/1/14","7:20","Sat"
"40036",84,30,42,72,"3/1/14","7:25","Sat"
"40037",56,20,28,44,"3/1/14","7:30","Sat"
"40038",175,24,88,123,"3/1/14","7:35","Sat"
"40039",171,21,86,135,"3/1/14","7:40","Sat"
"40040",88,18,45,68,"3/1/14","7:45","Sat"
"40041",144,28,72,96,"3/1/14","7:50","Sat"
"40042",223,29,112,159,"3/1/14","7:55","Sat"
"40043",140,28,70,92,"3/1/14","8:00","Sat"
"40044",168,31,85,96,"3/1/14","8:05","Sat"
"40045",243,31,122,171,"3/1/14","8:10","Sat"
"40046",192,28,97,124,"3/1/14","8:15","Sat"
"40047",182,24,92,119,"3/1/14","8:20","Sat"
"40048",160,30,81,100,"3/1/14","8:25","Sat"
"40049",228,29,114,144,"3/1/14","8:30","Sat"
"40050",175,20,88,115,"3/1/14","8:35","Sat"
"40051",296,31,149,236,"3/1/14","8:40","Sat"
"40052",218,29,110,131,"3/1/14","8:45","Sat"
"40053",213,32,107,145,"3/1/14","8:50","Sat"
"40054",147,25,74,111,"3/1/14","8:55","Sat"
"40055",275,29,138,203,"3/1/14","9:00","Sat"
"40056",261,27,131,188,"3/1/14","9:05","Sat"
"40057",359,30,180,287,"3/1/14","9:10","Sat"
"40058",271,30,136,183,"3/1/14","9:15","Sat"
"40059",295,28,148,199,"3/1/14","9:20","Sat"
"40060",301,26,151,219,"3/1/14","9:25","Sat"
"40061",245,24,124,182,"3/1/14","9:30","Sat"
"40062",280,25,141,216,"3/1/14","9:35","Sat"
"40063",287,24,145,207,"3/1/14","9:40","Sat"
"40064",352,25,178,252,"3/1/14","9:45","Sat"
"40065",308,30,156,212,"3/1/14","9:50","Sat"
"40066",306,28,155,199,"3/1/14","9:55","Sat"
"40067",312,26,157,208,"3/1/14","10:00","Sat"
"40068",339,26,171,251,"3/1/14","10:05","Sat"
"40069",229,25,116,148,"3/1/14","10:10","Sat"
"40070",264,20,133,184,"3/1/14","10:15","Sat"
"40071",240,29,121,172,"3/1/14","10:20","Sat"
"40072",374,25,189,271,"3/1/14","10:25","Sat"
"40073",332,27,167,240,"3/1/14","10:30","Sat"
"40074",216,31,110,148,"3/1/14","10:35","Sat"
"40075",375,26,189,271,"3/1/14","10:40","Sat"
"40076",380,23,191,288,"3/1/14","10:45","Sat"
"40077",372,27,187,267,"3/1/14","10:50","Sat"
"40078",283,31,143,191,"3/1/14","10:55","Sat"
"40079",416,28,210,292,"3/1/14","11:00","Sat"
"40080",367,24,185,271,"3/1/14","11:05","Sat"
"40081",396,26,199,300,"3/1/14","11:10","Sat"
"40082",376,25,189,268,"3/1/14","11:15","Sat"
"40083",236,30,120,152,"3/1/14","11:20","Sat"
"40084",411,29,207,287,"3/1/14","11:25","Sat"
"40085",443,23,223,339,"3/1/14","11:30","Sat"
"40086",403,25,203,307,"3/1/14","11:35","Sat"
"40087",410,24,206,313,"3/1/14","11:40","Sat"
"40088",438,25,221,339,"3/1/14","11:45","Sat"
"40089",401,26,202,309,"3/1/14","11:50","Sat"
"40090",442,26,222,326,"3/1/14","11:55","Sat"
"40091",454,18,229,333,"3/1/14","12:00","Sat"
"40092",398,26,201,287,"3/1/14","12:05","Sat"
"40093",449,23,226,313,"3/1/14","12:10","Sat"
"40094",430,26,216,302,"3/1/14","12:15","Sat"
"40095",405,22,204,285,"3/1/14","12:20","Sat"
"40096",428,30,216,320,"3/1/14","12:25","Sat"
"40097",503,25,253,375,"3/1/14","12:30","Sat"
"40098",365,31,184,253,"3/1/14","12:35","Sat"
"40099",458,18,231,346,"3/1/14","12:40","Sat"
"40100",530,26,267,411,"3/1/14","12:45","Sat"
"40101",521,25,262,404,"3/1/14","12:50","Sat"
"40102",426,26,214,318,"3/1/14","12:55","Sat"
"40103",435,29,219,335,"3/1/14","13:00","Sat"
"40104",350,28,176,245,"3/1/14","13:05","Sat"
"40105",467,26,235,348,"3/1/14","13:10","Sat"
"40106",427,24,215,323,"3/1/14","13:15","Sat"
"40107",481,22,242,346,"3/1/14","13:20","Sat"
"40108",346,31,175,261,"3/1/14","13:25","Sat"
"40109",331,28,167,235,"3/1/14","13:30","Sat"
"40110",498,24,251,378,"3/1/14","13:35","Sat"
"40111",406,19,204,321,"3/1/14","13:40","Sat"
"40112",323,20,163,247,"3/1/14","13:45","Sat"
"40113",351,27,177,259,"3/1/14","13:50","Sat"
"40114",254,31,129,175,"3/1/14","13:55","Sat"
"40115",422,25,213,322,"3/1/14","14:00","Sat"
"40116",390,24,196,282,"3/1/14","14:05","Sat"
"40117",304,27,153,224,"3/1/14","14:10","Sat"
"40118",401,24,202,280,"3/1/14","14:15","Sat"
"40119",281,26,142,205,"3/1/14","14:20","Sat"
"40120",492,26,247,381,"3/1/14","14:25","Sat"
"40121",374,23,189,294,"3/1/14","14:30","Sat"
"40122",476,26,239,367,"3/1/14","14:35","Sat"
"40123",371,26,187,276,"3/1/14","14:40","Sat"
"40124",382,26,193,283,"3/1/14","14:45","Sat"
"40125",396,26,199,279,"3/1/14","14:50","Sat"
"40126",346,27,175,243,"3/1/14","14:55","Sat"
"40127",405,22,204,309,"3/1/14","15:00","Sat"
"40128",349,26,176,250,"3/1/14","15:05","Sat"
"40129",316,30,159,240,"3/1/14","15:10","Sat"
"40130",303,24,153,227,"3/1/14","15:15","Sat"
"40131",283,28,143,195,"3/1/14","15:20","Sat"
"40132",396,26,199,293,"3/1/14","15:25","Sat"
"40133",345,31,174,252,"3/1/14","15:30","Sat"
"40134",514,27,259,398,"3/1/14","15:35","Sat"
"40135",390,40,196,309,"3/1/14","15:40","Sat"
"40136",321,23,162,229,"3/1/14","15:45","Sat"
"40137",331,25,167,251,"3/1/14","15:50","Sat"
"40138",288,26,146,196,"3/1/14","15:55","Sat"
"40139",359,27,181,255,"3/1/14","16:00","Sat"
"40140",350,27,177,258,"3/1/14","16:05","Sat"
"40141",397,27,200,293,"3/1/14","16:10","Sat"
"40142",305,28,154,224,"3/1/14","16:15","Sat"
"40143",352,26,177,271,"3/1/14","16:20","Sat"
"40144",386,30,195,283,"3/1/14","16:25","Sat"
"40145",324,24,164,236,"3/1/14","16:30","Sat"
"40146",378,26,191,271,"3/1/14","16:35","Sat"
"40147",237,31,120,165,"3/1/14","16:40","Sat"
"40148",350,24,177,251,"3/1/14","16:45","Sat"
"40149",243,27,123,174,"3/1/14","16:50","Sat"
"40150",354,29,178,274,"3/1/14","16:55","Sat"
"40151",276,22,139,184,"3/1/14","17:00","Sat"
"40152",303,27,153,223,"3/1/14","17:05","Sat"
"40153",208,31,106,152,"3/1/14","17:10","Sat"
"40154",384,26,193,283,"3/1/14","17:15","Sat"
"40155",248,26,126,164,"3/1/14","17:20","Sat"
"40156",312,29,157,208,"3/1/14","17:25","Sat"
"40157",246,20,124,174,"3/1/14","17:30","Sat"
"40158",244,24,123,156,"3/1/14","17:35","Sat"
"40159",290,29,146,217,"3/1/14","17:40","Sat"
"40160",238,34,121,175,"3/1/14","17:45","Sat"
"40161",229,30,116,148,"3/1/14","17:50","Sat"
"40162",301,29,152,213,"3/1/14","17:55","Sat"
"40163",374,28,188,281,"3/1/14","18:00","Sat"
"40164",306,23,154,210,"3/1/14","18:05","Sat"
"40165",171,34,87,115,"3/1/14","18:10","Sat"
"40166",305,25,154,225,"3/1/14","18:15","Sat"
"40167",422,25,213,318,"3/1/14","18:20","Sat"
"40168",228,27,115,148,"3/1/14","18:25","Sat"
"40169",231,27,117,156,"3/1/14","18:30","Sat"
"40170",198,30,100,138,"3/1/14","18:35","Sat"
"40171",301,25,152,220,"3/1/14","18:40","Sat"
"40172",251,28,127,171,"3/1/14","18:45","Sat"
"40173",156,20,79,100,"3/1/14","18:50","Sat"
"40174",187,28,95,119,"3/1/14","18:55","Sat"
"40175",180,26,91,120,"3/1/14","19:00","Sat"
"40176",221,23,112,156,"3/1/14","19:05","Sat"
"40177",186,31,95,135,"3/1/14","19:10","Sat"
"40178",232,26,117,148,"3/1/14","19:15","Sat"
"40179",227,27,115,147,"3/1/14","19:20","Sat"
"40180",123,29,63,83,"3/1/14","19:25","Sat"
"40181",200,26,102,140,"3/1/14","19:30","Sat"
"40182",227,26,115,171,"3/1/14","19:35","Sat"
"40183",240,22,121,176,"3/1/14","19:40","Sat"
"40184",140,31,71,100,"3/1/14","19:45","Sat"
"40185",125,19,64,85,"3/1/14","19:50","Sat"
"40186",298,27,150,190,"3/1/14","19:55","Sat"
"40187",203,28,102,108,"3/1/14","20:00","Sat"
"40188",199,24,100,147,"3/1/14","20:05","Sat"
"40189",199,22,100,139,"3/1/14","20:10","Sat"
"40190",240,29,121,172,"3/1/14","20:15","Sat"
"40191",251,30,126,163,"3/1/14","20:20","Sat"
"40192",172,27,87,112,"3/1/14","20:25","Sat"
"40193",231,33,116,147,"3/1/14","20:30","Sat"
"40194",184,31,93,128,"3/1/14","20:35","Sat"
"40195",166,34,84,127,"3/1/14","20:40","Sat"
"40196",168,25,84,108,"3/1/14","20:45","Sat"
"40197",120,19,60,84,"3/1/14","20:50","Sat"
"40198",200,36,101,128,"3/1/14","20:55","Sat"
"40199",216,21,108,156,"3/1/14","21:00","Sat"
"40200",192,36,96,132,"3/1/14","21:05","Sat"
"40201",236,30,119,164,"3/1/14","21:10","Sat"
"40202",278,24,140,194,"3/1/14","21:15","Sat"
"40203",217,32,109,145,"3/1/14","21:20","Sat"
"40204",172,30,87,104,"3/1/14","21:25","Sat"
"40205",180,24,90,120,"3/1/14","21:30","Sat"
"40206",175,28,88,135,"3/1/14","21:35","Sat"
"40207",169,30,85,124,"3/1/14","21:40","Sat"
"40208",127,21,64,87,"3/1/14","21:45","Sat"
"40209",72,14,36,36,"3/1/14","21:50","Sat"
"40210",196,30,99,128,"3/1/14","21:55","Sat"
"40211",87,29,44,63,"3/1/14","22:00","Sat"
"40212",147,25,74,108,"3/1/14","22:05","Sat"
"40213",195,29,98,135,"3/1/14","22:10","Sat"
"40214",288,32,144,212,"3/1/14","22:15","Sat"
"40215",359,28,180,267,"3/1/14","22:20","Sat"
"40216",238,25,120,166,"3/1/14","22:25","Sat"
"40217",181,29,91,133,"3/1/14","22:30","Sat"
"40218",144,33,72,108,"3/1/14","22:35","Sat"
"40219",169,31,85,124,"3/1/14","22:40","Sat"
"40220",77,20,40,53,"3/1/14","22:45","Sat"
"40221",90,21,45,54,"3/1/14","22:50","Sat"
"40222",154,22,78,103,"3/1/14","22:55","Sat"
"40223",169,19,85,112,"3/1/14","23:00","Sat"
"40224",97,16,49,60,"3/1/14","23:05","Sat"
"40225",190,22,96,132,"3/1/14","23:10","Sat"
"40226",135,23,68,87,"3/1/14","23:15","Sat"
"40227",132,29,66,96,"3/1/14","23:20","Sat"
"40228",75,26,38,60,"3/1/14","23:25","Sat"
"40229",188,27,95,132,"3/1/14","23:30","Sat"
"40230",87,21,44,60,"3/1/14","23:35","Sat"
"40231",202,35,102,139,"3/1/14","23:40","Sat"
"40232",162,26,81,97,"3/1/14","23:45","Sat"
"40233",99,22,50,63,"3/1/14","23:50","Sat"
"40234",99,24,50,72,"3/1/14","23:55","Sat"
"40235",120,20,60,84,"3/2/14","0:00","Sun"
"40236",91,22,46,67,"3/2/14","0:05","Sun"
"40237",109,26,55,88,"3/2/14","0:10","Sun"
"40238",87,19,44,60,"3/2/14","0:15","Sun"
"40239",76,15,39,44,"3/2/14","0:20","Sun"
"40240",36,16,18,36,"3/2/14","0:25","Sun"
"40241",115,29,58,75,"3/2/14","0:30","Sun"
"40242",44,13,23,36,"3/2/14","0:35","Sun"
"40243",80,25,41,56,"3/2/14","0:40","Sun"
"40244",151,27,76,111,"3/2/14","0:45","Sun"
"40245",112,22,57,80,"3/2/14","0:50","Sun"
"40246",115,27,58,75,"3/2/14","0:55","Sun"
"40247",116,26,59,72,"3/2/14","1:00","Sun"
"40248",32,14,17,32,"3/2/14","1:05","Sun"
"40249",117,14,59,78,"3/2/14","1:10","Sun"
"40250",126,19,63,93,"3/2/14","1:15","Sun"
"40251",72,22,36,60,"3/2/14","1:20","Sun"
"40252",120,25,60,72,"3/2/14","1:25","Sun"
"40253",43,16,22,39,"3/2/14","1:30","Sun"
"40254",136,26,69,104,"3/2/14","1:35","Sun"
"40255",43,11,22,39,"3/2/14","1:40","Sun"
"40256",52,16,27,44,"3/2/14","1:45","Sun"
"40257",128,20,65,80,"3/2/14","1:50","Sun"
"40258",36,8,18,24,"3/2/14","1:55","Sun"
"40259",106,14,54,79,"3/2/14","2:00","Sun"
"40260",121,19,61,100,"3/2/14","2:05","Sun"
"40261",75,9,38,51,"3/2/14","2:10","Sun"
"40262",115,19,58,87,"3/2/14","2:15","Sun"
"40263",144,20,72,96,"3/2/14","2:20","Sun"
"40264",145,19,73,88,"3/2/14","2:25","Sun"
"40265",134,27,68,82,"3/2/14","2:30","Sun"
"40266",99,24,50,84,"3/2/14","2:35","Sun"
"40267",93,13,47,64,"3/2/14","2:40","Sun"
"40268",48,21,24,48,"3/2/14","2:45","Sun"
"40269",36,14,18,36,"3/2/14","2:50","Sun"
"40270",51,19,26,48,"3/2/14","2:55","Sun"
"40271",76,25,39,56,"3/2/14","3:00","Sun"
"40272",51,11,26,39,"3/2/14","3:05","Sun"
"40273",48,22,24,48,"3/2/14","3:10","Sun"
"40274",44,20,23,44,"3/2/14","3:15","Sun"
"40275",58,16,30,55,"3/2/14","3:20","Sun"
"40276",56,14,29,44,"3/2/14","3:25","Sun"
"40277",56,15,29,48,"3/2/14","3:30","Sun"
"40278",31,7,16,27,"3/2/14","3:35","Sun"
"40279",100,25,51,80,"3/2/14","3:40","Sun"
"40280",32,12,17,32,"3/2/14","3:45","Sun"
"40281",24,8,12,24,"3/2/14","3:50","Sun"
"40282",39,18,20,39,"3/2/14","3:55","Sun"
"40283",48,11,24,36,"3/2/14","4:00","Sun"
"40284",31,10,16,27,"3/2/14","4:05","Sun"
"40285",61,9,31,40,"3/2/14","4:10","Sun"
"40286",0,0,0,0,"3/2/14","4:15","Sun"
"40287",12,5,6,12,"3/2/14","4:20","Sun"
"40288",36,6,18,24,"3/2/14","4:25","Sun"
"40289",24,8,12,24,"3/2/14","4:30","Sun"
"40290",12,2,6,12,"3/2/14","4:35","Sun"
"40291",3,1,2,3,"3/2/14","4:40","Sun"
"40292",44,14,23,32,"3/2/14","4:45","Sun"
"40293",3,1,2,3,"3/2/14","4:50","Sun"
"40294",12,5,6,12,"3/2/14","4:55","Sun"
"40295",48,14,24,36,"3/2/14","5:00","Sun"
"40296",8,3,5,8,"3/2/14","5:05","Sun"
"40297",12,5,6,12,"3/2/14","5:10","Sun"
"40298",12,5,6,12,"3/2/14","5:15","Sun"
"40299",15,6,8,15,"3/2/14","5:20","Sun"
"40300",20,7,11,20,"3/2/14","5:25","Sun"
"40301",12,5,6,12,"3/2/14","5:30","Sun"
"40302",12,5,6,12,"3/2/14","5:35","Sun"
"40303",34,12,18,31,"3/2/14","5:40","Sun"
"40304",49,11,25,40,"3/2/14","5:45","Sun"
"40305",0,0,0,0,"3/2/14","5:50","Sun"
"40306",24,1,12,12,"3/2/14","5:55","Sun"
"40307",27,2,14,15,"3/2/14","6:00","Sun"
"40308",32,12,17,32,"3/2/14","6:05","Sun"
"40309",36,7,18,36,"3/2/14","6:10","Sun"
"40310",12,5,6,12,"3/2/14","6:15","Sun"
"40311",46,17,24,43,"3/2/14","6:20","Sun"
"40312",73,14,37,52,"3/2/14","6:25","Sun"
"40313",63,23,32,51,"3/2/14","6:30","Sun"
"40314",24,11,12,24,"3/2/14","6:35","Sun"
"40315",20,5,11,20,"3/2/14","6:40","Sun"
"40316",58,11,30,31,"3/2/14","6:45","Sun"
"40317",61,10,31,40,"3/2/14","6:50","Sun"
"40318",99,13,50,75,"3/2/14","6:55","Sun"
"40319",92,16,47,68,"3/2/14","7:00","Sun"
"40320",60,12,30,48,"3/2/14","7:05","Sun"
"40321",39,18,20,39,"3/2/14","7:10","Sun"
"40322",128,21,65,92,"3/2/14","7:15","Sun"
"40323",135,21,68,111,"3/2/14","7:20","Sun"
"40324",144,28,72,108,"3/2/14","7:25","Sun"
"40325",168,27,84,120,"3/2/14","7:30","Sun"
"40326",127,21,64,75,"3/2/14","7:35","Sun"
"40327",160,29,81,128,"3/2/14","7:40","Sun"
"40328",154,23,78,115,"3/2/14","7:45","Sun"
"40329",117,6,59,85,"3/2/14","7:50","Sun"
"40330",103,19,52,75,"3/2/14","7:55","Sun"
"40331",58,13,30,43,"3/2/14","8:00","Sun"
"40332",105,19,53,64,"3/2/14","8:05","Sun"
"40333",51,16,26,36,"3/2/14","8:10","Sun"
"40334",104,24,53,60,"3/2/14","8:15","Sun"
"40335",67,21,34,51,"3/2/14","8:20","Sun"
"40336",112,23,57,80,"3/2/14","8:25","Sun"
"40337",75,18,38,48,"3/2/14","8:30","Sun"
"40338",99,25,50,63,"3/2/14","8:35","Sun"
"40339",128,19,65,80,"3/2/14","8:40","Sun"
"40340",92,21,47,60,"3/2/14","8:45","Sun"
"40341",87,20,44,60,"3/2/14","8:50","Sun"
"40342",200,34,101,132,"3/2/14","8:55","Sun"
"40343",104,36,53,68,"3/2/14","9:00","Sun"
"40344",72,27,36,60,"3/2/14","9:05","Sun"
"40345",207,24,104,135,"3/2/14","9:10","Sun"
"40346",168,31,84,108,"3/2/14","9:15","Sun"
"40347",111,25,56,72,"3/2/14","9:20","Sun"
"40348",108,22,54,60,"3/2/14","9:25","Sun"
"40349",128,25,65,84,"3/2/14","9:30","Sun"
"40350",163,31,82,123,"3/2/14","9:35","Sun"
"40351",160,29,81,92,"3/2/14","9:40","Sun"
"40352",142,25,72,115,"3/2/14","9:45","Sun"
"40353",268,29,135,196,"3/2/14","9:50","Sun"
"40354",140,21,71,96,"3/2/14","9:55","Sun"
"40355",132,27,66,96,"3/2/14","10:00","Sun"
"40356",144,38,72,96,"3/2/14","10:05","Sun"
"40357",187,28,94,123,"3/2/14","10:10","Sun"
"40358",172,17,87,128,"3/2/14","10:15","Sun"
"40359",235,26,118,183,"3/2/14","10:20","Sun"
"40360",199,31,100,135,"3/2/14","10:25","Sun"
"40361",204,32,102,144,"3/2/14","10:30","Sun"
"40362",229,28,115,136,"3/2/14","10:35","Sun"
"40363",107,23,54,71,"3/2/14","10:40","Sun"
"40364",195,31,98,135,"3/2/14","10:45","Sun"
"40365",183,27,92,111,"3/2/14","10:50","Sun"
"40366",225,27,113,145,"3/2/14","10:55","Sun"
"40367",180,24,91,124,"3/2/14","11:00","Sun"
"40368",179,23,91,127,"3/2/14","11:05","Sun"
"40369",264,30,133,196,"3/2/14","11:10","Sun"
"40370",295,31,149,204,"3/2/14","11:15","Sun"
"40371",267,28,135,187,"3/2/14","11:20","Sun"
"40372",220,29,111,144,"3/2/14","11:25","Sun"
"40373",243,25,123,183,"3/2/14","11:30","Sun"
"40374",207,37,105,139,"3/2/14","11:35","Sun"
"40375",240,30,121,172,"3/2/14","11:40","Sun"
"40376",243,28,123,175,"3/2/14","11:45","Sun"
"40377",271,27,137,167,"3/2/14","11:50","Sun"
"40378",200,32,102,128,"3/2/14","11:55","Sun"
"40379",254,29,129,167,"3/2/14","12:00","Sun"
"40380",288,29,146,196,"3/2/14","12:05","Sun"
"40381",236,30,119,168,"3/2/14","12:10","Sun"
"40382",288,30,145,208,"3/2/14","12:15","Sun"
"40383",411,20,207,319,"3/2/14","12:20","Sun"
"40384",276,27,140,208,"3/2/14","12:25","Sun"
"40385",351,29,177,239,"3/2/14","12:30","Sun"
"40386",307,28,155,223,"3/2/14","12:35","Sun"
"40387",244,27,123,168,"3/2/14","12:40","Sun"
"40388",279,27,141,207,"3/2/14","12:45","Sun"
"40389",279,34,141,187,"3/2/14","12:50","Sun"
"40390",279,27,141,195,"3/2/14","12:55","Sun"
"40391",148,22,75,112,"3/2/14","13:00","Sun"
"40392",291,28,147,207,"3/2/14","13:05","Sun"
"40393",313,24,158,221,"3/2/14","13:10","Sun"
"40394",303,23,153,215,"3/2/14","13:15","Sun"
"40395",367,26,185,247,"3/2/14","13:20","Sun"
"40396",216,25,109,148,"3/2/14","13:25","Sun"
"40397",119,25,61,79,"3/2/14","13:30","Sun"
"40398",324,27,164,264,"3/2/14","13:35","Sun"
"40399",257,31,130,180,"3/2/14","13:40","Sun"
"40400",307,26,155,211,"3/2/14","13:45","Sun"
"40401",275,29,139,195,"3/2/14","13:50","Sun"
"40402",296,30,149,204,"3/2/14","13:55","Sun"
"40403",219,34,111,139,"3/2/14","14:00","Sun"
"40404",311,30,157,231,"3/2/14","14:05","Sun"
"40405",220,28,111,152,"3/2/14","14:10","Sun"
"40406",223,31,113,151,"3/2/14","14:15","Sun"
"40407",239,28,121,163,"3/2/14","14:20","Sun"
"40408",236,32,119,160,"3/2/14","14:25","Sun"
"40409",318,31,160,238,"3/2/14","14:30","Sun"
"40410",355,29,179,259,"3/2/14","14:35","Sun"
"40411",218,32,110,149,"3/2/14","14:40","Sun"
"40412",344,14,173,260,"3/2/14","14:45","Sun"
"40413",231,24,117,143,"3/2/14","14:50","Sun"
"40414",207,27,105,139,"3/2/14","14:55","Sun"
"40415",184,33,93,128,"3/2/14","15:00","Sun"
"40416",327,31,165,223,"3/2/14","15:05","Sun"
"40417",317,29,160,240,"3/2/14","15:10","Sun"
"40418",175,19,89,127,"3/2/14","15:15","Sun"
"40419",252,26,127,184,"3/2/14","15:20","Sun"
"40420",199,34,101,143,"3/2/14","15:25","Sun"
"40421",300,28,151,219,"3/2/14","15:30","Sun"
"40422",255,26,129,176,"3/2/14","15:35","Sun"
"40423",204,26,104,148,"3/2/14","15:40","Sun"
"40424",255,28,129,175,"3/2/14","15:45","Sun"
"40425",307,28,155,215,"3/2/14","15:50","Sun"
"40426",252,27,128,168,"3/2/14","15:55","Sun"
"40427",315,26,159,219,"3/2/14","16:00","Sun"
"40428",199,31,101,139,"3/2/14","16:05","Sun"
"40429",256,29,130,176,"3/2/14","16:10","Sun"
"40430",279,29,141,207,"3/2/14","16:15","Sun"
"40431",147,30,75,95,"3/2/14","16:20","Sun"
"40432",316,29,159,224,"3/2/14","16:25","Sun"
"40433",239,29,121,171,"3/2/14","16:30","Sun"
"40434",187,28,95,119,"3/2/14","16:35","Sun"
"40435",292,27,147,200,"3/2/14","16:40","Sun"
"40436",291,29,147,199,"3/2/14","16:45","Sun"
"40437",243,31,123,163,"3/2/14","16:50","Sun"
"40438",281,31,142,204,"3/2/14","16:55","Sun"
"40439",311,27,157,219,"3/2/14","17:00","Sun"
"40440",260,27,131,176,"3/2/14","17:05","Sun"
"40441",216,33,110,148,"3/2/14","17:10","Sun"
"40442",187,33,95,127,"3/2/14","17:15","Sun"
"40443",255,30,129,167,"3/2/14","17:20","Sun"
"40444",184,21,94,132,"3/2/14","17:25","Sun"
"40445",119,31,61,71,"3/2/14","17:30","Sun"
"40446",199,26,101,131,"3/2/14","17:35","Sun"
"40447",240,23,121,172,"3/2/14","17:40","Sun"
"40448",227,27,115,159,"3/2/14","17:45","Sun"
"40449",227,31,115,147,"3/2/14","17:50","Sun"
"40450",243,27,123,167,"3/2/14","17:55","Sun"
"40451",240,27,121,160,"3/2/14","18:00","Sun"
"40452",259,26,131,175,"3/2/14","18:05","Sun"
"40453",165,34,84,112,"3/2/14","18:10","Sun"
"40454",268,33,135,184,"3/2/14","18:15","Sun"
"40455",167,26,85,111,"3/2/14","18:20","Sun"
"40456",190,29,97,135,"3/2/14","18:25","Sun"
"40457",233,30,118,164,"3/2/14","18:30","Sun"
"40458",259,26,131,179,"3/2/14","18:35","Sun"
"40459",176,26,90,120,"3/2/14","18:40","Sun"
"40460",251,26,127,183,"3/2/14","18:45","Sun"
"40461",160,30,81,104,"3/2/14","18:50","Sun"
"40462",228,32,115,152,"3/2/14","18:55","Sun"
"40463",159,17,81,115,"3/2/14","19:00","Sun"
"40464",224,27,113,164,"3/2/14","19:05","Sun"
"40465",128,19,66,76,"3/2/14","19:10","Sun"
"40466",131,32,67,79,"3/2/14","19:15","Sun"
"40467",244,27,123,192,"3/2/14","19:20","Sun"
"40468",163,26,83,108,"3/2/14","19:25","Sun"
"40469",179,27,91,119,"3/2/14","19:30","Sun"
"40470",124,36,63,84,"3/2/14","19:35","Sun"
"40471",183,29,93,127,"3/2/14","19:40","Sun"
"40472",183,30,93,123,"3/2/14","19:45","Sun"
"40473",160,32,81,96,"3/2/14","19:50","Sun"
"40474",100,24,51,48,"3/2/14","19:55","Sun"
"40475",162,27,82,89,"3/2/14","20:00","Sun"
"40476",148,20,75,106,"3/2/14","20:05","Sun"
"40477",207,24,104,144,"3/2/14","20:10","Sun"
"40478",113,24,57,80,"3/2/14","20:15","Sun"
"40479",85,22,43,70,"3/2/14","20:20","Sun"
"40480",137,31,69,89,"3/2/14","20:25","Sun"
"40481",156,27,78,96,"3/2/14","20:30","Sun"
"40482",152,27,77,108,"3/2/14","20:35","Sun"
"40483",184,27,93,121,"3/2/14","20:40","Sun"
"40484",181,31,91,145,"3/2/14","20:45","Sun"
"40485",140,32,71,92,"3/2/14","20:50","Sun"
"40486",193,23,97,133,"3/2/14","20:55","Sun"
"40487",139,25,70,106,"3/2/14","21:00","Sun"
"40488",150,26,76,111,"3/2/14","21:05","Sun"
"40489",125,26,63,92,"3/2/14","21:10","Sun"
"40490",126,31,64,99,"3/2/14","21:15","Sun"
"40491",145,28,73,101,"3/2/14","21:20","Sun"
"40492",90,28,46,63,"3/2/14","21:25","Sun"
"40493",108,27,54,72,"3/2/14","21:30","Sun"
"40494",104,20,53,60,"3/2/14","21:35","Sun"
"40495",104,30,53,80,"3/2/14","21:40","Sun"
"40496",96,25,48,60,"3/2/14","21:45","Sun"
"40497",91,23,46,51,"3/2/14","21:50","Sun"
"40498",147,33,74,99,"3/2/14","21:55","Sun"
"40499",145,23,73,88,"3/2/14","22:00","Sun"
"40500",72,22,36,48,"3/2/14","22:05","Sun"
"40501",103,20,52,75,"3/2/14","22:10","Sun"
"40502",124,20,63,80,"3/2/14","22:15","Sun"
"40503",96,22,48,72,"3/2/14","22:20","Sun"
"40504",63,23,32,51,"3/2/14","22:25","Sun"
"40505",60,27,30,60,"3/2/14","22:30","Sun"
"40506",32,6,17,20,"3/2/14","22:35","Sun"
"40507",63,23,32,51,"3/2/14","22:40","Sun"
"40508",94,15,48,67,"3/2/14","22:45","Sun"
"40509",112,27,57,76,"3/2/14","22:50","Sun"
"40510",40,14,21,32,"3/2/14","22:55","Sun"
"40511",24,11,12,24,"3/2/14","23:00","Sun"
"40512",51,15,26,51,"3/2/14","23:05","Sun"
"40513",60,16,30,36,"3/2/14","23:10","Sun"
