Year,Direction,Speed,Temperature,SeaLevelPressure
2.01404E+11,230,10,60,1002.7
2.01404E+11,230,7,58,1001.7
2.01404E+11,230,9,58,1001.4
2.01404E+11,220,6,58,1001
2.01404E+11,290,14,55,1001.4
2.01404E+11,270,7,55,1001.4
2.01404E+11,320,18,53,1001.4
2.01404E+11,320,17,49,1001.4
2.01404E+11,310,18,49,1001.7
2.01404E+11,300,17,53,1002.4
2.01404E+11,310,23,49,1002.7
2.01404E+11,300,15,50,1003.4
2.01404E+11,290,21,49,1004.1
2.01404E+11,300,16,46,1005.1
2.01404E+11,280,14,46,1005.4
2.01404E+11,270,15,45,1005.4
2.01404E+11,260,14,44,1005.4
2.01404E+11,280,15,44,1005.1
2.01404E+11,280,20,44,1005.1
2.01404E+11,270,21,42,1004.7
2.01404E+11,290,18,41,1005.4
2.01404E+11,280,16,41,1006.1
2.01404E+11,300,17,41,1007.1
2.01404E+11,300,17,41,1008.1
2.01404E+11,310,21,40,1009.5
2.01404E+11,310,17,39,1010.8
2.01404E+11,300,16,39,1011.5
2.01404E+11,300,17,38,1011.9
2.01404E+11,290,14,38,1012.5
2.01404E+11,290,17,39,1012.5
2.01404E+11,290,22,40,1012.9
2.01404E+11,280,17,41,1013.5
2.01404E+11,290,22,42,1013.5
2.01404E+11,300,22,43,1013.5
2.01404E+11,300,22,46,1013.5
2.01404E+11,290,24,46,1013.9
2.01404E+11,280,18,44,1014.6
2.01404E+11,290,20,43,1014.9
2.01404E+11,290,21,43,1015.9
2.01404E+11,290,22,42,1016.3
2.01404E+11,300,22,41,1016.9
2.01404E+11,310,22,40,1017.6
2.01404E+11,310,20,39,1018.3
2.01404E+11,290,11,38,1018.3
2.01404E+11,280,9,37,1018.6
2.01404E+11,270,8,37,1019
2.01404E+11,290,11,37,1019.6
2.01404E+11,280,11,37,1020.3
2.01404E+11,280,11,37,1021
2.01404E+11,320,16,38,1021.3
2.01404E+11,310,13,38,1021.7
2.01404E+11,310,14,40,1021.7
2.01404E+11,310,10,40,1021.7
2.01404E+11,320,11,42,1021.3
2.01404E+11,330,9,43,1021
2.01404E+11,340,7,43,1020.7
2.01404E+11,330,10,44,1019.6
2.01404E+11,330,11,45,1019.3
2.01404E+11,320,10,45,1019.3
2.01404E+11,320,7,48,1019.3
2.01404E+11,310,2,50,1019.3
2.01404E+11,***,0,47,1019
2.01404E+11,240,3,46,1019
2.01404E+11,220,2,46,1018.3
2.01404E+11,***,0,42,1017.6
2.01404E+11,230,6,42,1017.6
2.01404E+11,***,0,44,1017.3
2.01404E+11,150,5,42,1016.9
2.01404E+11,120,5,42,1016.9
2.01404E+11,100,9,41,1016.3
2.01404E+11,100,7,43,1016.3
2.01404E+11,110,7,44,1016.3
2.01404E+11,110,11,44,1015.9
2.01404E+11,80,17,39,1014.9
2.01404E+11,70,18,40,1013.5
2.01404E+11,60,22,41,1012.5
2.01404E+11,50,24,41,1010.5
2.01404E+11,50,22,40,1009.1
2.01404E+11,40,20,40,1008.5
2.01404E+11,40,21,40,1007.8
2.01404E+11,50,20,41,1006.1
2.01404E+11,100,8,41,1004.7
2.01404E+11,90,17,42,1004.1
2.01404E+11,80,6,41,1004.4
2.01404E+11,60,13,40,1003.4
2.01404E+11,250,6,42,1004.7
2.01404E+11,240,14,44,1005.8
2.01404E+11,260,22,42,1006.1
2.01404E+11,260,15,43,1006.8
2.01404E+11,260,14,43,1007.5
2.01404E+11,270,11,43,1007.5
2.01404E+11,270,14,42,1008.1
2.01404E+11,260,11,42,1008.5
2.01404E+11,260,6,42,1009.1
2.01404E+11,250,8,42,1009.1
2.01404E+11,240,8,44,1009.1
2.01404E+11,220,3,45,1008.5
2.01404E+11,110,5,45,1008.1
2.01404E+11,50,9,41,1007.8
2.01404E+11,360,9,40,1008.5
2.01404E+11,290,8,44,1008.5
2.01404E+11,350,17,41,1009.5
2.01404E+11,330,20,46,1010.2
2.01404E+11,320,21,46,1011.2
2.01404E+11,320,17,46,1012.9
2.01404E+11,320,17,46,1013.5
2.01404E+11,310,16,46,1014.2
2.01404E+11,310,17,45,1015.2
2.01404E+11,310,17,44,1015.9
2.01404E+11,300,18,44,1016.3
2.01404E+11,310,14,44,1016.6
2.01404E+11,330,17,43,1016.6
2.01404E+11,330,18,42,1016.9
2.01404E+11,330,16,41,1017.3
2.01404E+11,330,16,41,1017.3
2.01404E+11,330,14,40,1018.6
2.01404E+11,310,8,40,1019.3
2.01404E+11,330,11,41,1020
2.01404E+11,320,11,41,1020.7
2.01404E+11,340,13,41,1021.3
2.01404E+11,340,13,41,1021.3
2.01404E+11,340,9,42,1021.7
2.01404E+11,350,10,41,1022.4
2.01404E+11,350,9,42,1022.4
2.01404E+11,350,7,43,1022
2.01404E+11,350,9,42,1022.4
2.01404E+11,360,8,43,1021.7
2.01404E+11,10,3,42,1021.3
2.01404E+11,360,5,42,1021.7
2.01404E+11,10,2,43,1022
2.01404E+11,20,2,42,1022.7
2.01404E+11,90,1,42,1023
2.01404E+11,***,0,42,1023.4
2.01404E+11,***,0,42,1023.7
2.01404E+11,90,3,40,1024.4
2.01404E+11,80,6,39,1023.7
2.01404E+11,90,2,41,1023
2.01404E+11,***,0,40,1022.7
2.01404E+11,180,3,39,1022.4
2.01404E+11,***,0,38,1022
2.01404E+11,190,5,38,1022.7
2.01404E+11,180,5,39,1023.4
2.01404E+11,250,2,43,1023.4
2.01404E+11,290,6,42,1023.7
2.01404E+11,320,5,41,1023
2.01404E+11,340,3,41,1022.7
2.01404E+11,10,9,41,1021.7
2.01404E+11,20,10,41,1021.7
2.01404E+11,30,10,41,1020.3
2.01404E+11,40,9,40,1020
2.01404E+11,40,8,41,1019
2.01404E+11,60,5,42,1019.3
2.01404E+11,50,7,43,1018.6
2.01404E+11,70,6,43,1018.6
2.01404E+11,80,9,46,1017.9
2.01404E+11,80,10,44,1018.3
2.01404E+11,70,17,44,1018.3
2.01404E+11,60,20,44,1017.6
2.01404E+11,60,17,43,1016.9
2.01404E+11,60,18,43,1016.9
2.01404E+11,60,15,40,1016.6
2.01404E+11,60,14,42,1015.9
2.01404E+11,60,8,43,1016.9
2.01404E+11,60,14,43,1016.9
2.01404E+11,60,13,44,1016.9
2.01404E+11,90,21,51,1016.3
2.01404E+11,100,22,53,1016.6
2.01404E+11,110,24,54,1017.3
2.01404E+11,110,29,55,1017.3
2.01404E+11,130,28,50,1017.6
2.01404E+11,120,25,47,1017.3
2.01404E+11,120,25,47,1017.3
2.01404E+11,120,30,48,1015.9
2.01404E+11,130,24,47,1016.9
2.01404E+11,130,21,48,1017.6
2.01404E+11,130,17,49,1018.6
2.01404E+11,120,15,51,1019.6
2.01404E+11,120,20,51,1020
2.01404E+11,130,21,50,1020.7
2.01404E+11,120,20,50,1020.7
2.01404E+11,130,17,49,1021
2.01404E+11,120,15,48,1021
2.01404E+11,120,20,49,1021
2.01404E+11,120,21,47,1021.3
2.01404E+11,110,23,47,1020
2.01404E+11,120,24,47,1021
2.01404E+11,120,24,47,1020.3
2.01404E+11,130,20,47,1021
2.01404E+11,120,21,47,1020.3
2.01404E+11,120,24,47,1019.6
2.01404E+11,120,20,48,1019
2.01404E+11,120,17,49,1018.6
2.01404E+11,120,13,49,1018.6
2.01404E+11,120,16,49,1017.6
2.01404E+11,120,15,49,1016.6
2.01404E+11,120,16,49,1015.9
2.01404E+11,80,16,42,1015.2
2.01404E+11,60,18,40,1014.6
2.01404E+11,60,17,40,1013.9
2.01405E+11,80,10,44,1009.8
2.01405E+11,60,6,47,1009.8
2.01405E+11,90,9,49,1008.5
2.01405E+11,150,3,53,1008.1
2.01405E+11,***,0,52,1007.8
2.01405E+11,160,5,52,1007.5
2.01405E+11,140,1,53,1007.5
2.01405E+11,190,2,52,1007.8
2.01405E+11,140,6,52,1007.5
2.01405E+11,240,18,57,1008.1
2.01405E+11,240,18,57,1008.5
2.01405E+11,260,16,57,1008.5
2.01405E+11,250,16,56,1008.5
2.01405E+11,240,16,57,1008.5
2.01405E+11,240,24,54,1008.8
2.01405E+11,260,17,56,1008.5
2.01405E+11,240,20,56,1008.8
2.01405E+11,260,16,57,1008.8
2.01405E+11,240,17,58,1008.8
2.01405E+11,250,10,57,1008.8
2.01405E+11,250,9,56,1009.1
2.01405E+11,260,14,55,1009.5
2.01405E+11,250,11,54,1009.1
2.01405E+11,240,10,53,1009.1
2.01405E+11,250,11,53,1008.5
2.01405E+11,250,13,53,1008.1
2.01405E+11,250,13,53,1007.8
2.01405E+11,250,21,51,1007.5
2.01405E+11,230,13,50,1006.8
2.01405E+11,240,10,50,1006.8
2.01405E+11,240,14,49,1006.4
2.01405E+11,250,14,48,1006.8
2.01405E+11,250,13,48,1007.1
2.01405E+11,250,13,49,1007.5
2.01405E+11,260,15,49,1007.5
2.01405E+11,250,17,51,1007.8
2.01405E+11,260,17,53,1008.1
2.01405E+11,250,13,53,1008.1
2.01405E+11,260,22,54,1007.8
2.01405E+11,260,15,53,1008.5
2.01405E+11,240,16,53,1008.5
2.01405E+11,250,21,53,1008.8
2.01405E+11,240,20,53,1009.1
2.01405E+11,240,17,52,1009.1
2.01405E+11,260,13,52,1009.8
2.01405E+11,250,11,52,1010.2
2.01405E+11,250,11,52,1010.5
2.01405E+11,230,9,52,1010.5
2.01405E+11,240,14,53,1010.2
2.01405E+11,240,8,53,1010.2
2.01405E+11,230,7,52,1009.8
2.01405E+11,250,8,52,1009.1
2.01405E+11,230,8,52,1009.5
2.01405E+11,240,7,52,1009.5
2.01405E+11,210,6,51,1009.5
2.01405E+11,210,5,51,1009.5
2.01405E+11,210,9,53,1009.5
2.01405E+11,200,8,54,1009.1
2.01405E+11,210,10,55,1009.1
2.01405E+11,160,6,53,1008.5
2.01405E+11,140,9,54,1008.1
2.01405E+11,180,10,56,1007.5
2.01405E+11,250,7,57,1006.8
2.01405E+11,250,8,57,1006.4
2.01405E+11,260,9,56,1006.1
2.01405E+11,330,1,55,1006.1
2.01405E+11,100,5,47,1005.1
2.01405E+11,80,9,48,1004.4
2.01405E+11,30,1,46,1005.4
2.01405E+11,170,2,47,1005.4
2.01405E+11,240,14,52,1005.8
2.01405E+11,250,13,51,1005.8
2.01405E+11,240,13,49,1006.1
2.01405E+11,250,13,49,1006.1
2.01405E+11,250,11,48,1006.1
2.01405E+11,250,17,48,1005.8
2.01405E+11,260,15,46,1005.8
2.01405E+11,270,21,45,1006.4
2.01405E+11,250,15,45,1006.8
2.01405E+11,260,14,46,1007.5
2.01405E+11,260,22,45,1007.1
2.01405E+11,270,22,46,1007.5
2.01405E+11,280,22,46,1007.5
2.01405E+11,270,21,49,1007.8
2.01405E+11,290,20,50,1007.8
2.01405E+11,290,28,51,1007.8
2.01405E+11,280,31,52,1008.1
2.01405E+11,310,26,51,1008.5
2.01405E+11,310,23,49,1009.5
2.01405E+11,310,20,49,1010.2
2.01405E+11,310,21,49,1010.8
2.01405E+11,300,18,49,1010.8
2.01405E+11,300,17,49,1011.9
2.01405E+11,310,23,47,1013.2
2.01405E+11,290,15,47,1014.2
2.01405E+11,290,18,48,1014.9
2.01405E+11,300,22,48,1015.2
2.01405E+11,290,21,48,1015.6
2.01405E+11,290,18,47,1015.9
2.01405E+11,290,17,46,1015.9
2.01405E+11,280,10,45,1016.3
2.01405E+11,270,11,43,1016.9
2.01405E+11,260,10,42,1017.3
2.01405E+11,270,10,42,1018.3
2.01405E+11,280,8,44,1018.6
2.01405E+11,310,9,44,1018.6
2.01405E+11,320,14,44,1018.3
2.01405E+11,330,14,44,1017.6
2.01405E+11,330,13,45,1017.6
2.01405E+11,340,16,45,1017.3
2.01405E+11,330,13,46,1017.3
2.01405E+11,330,10,47,1016.6
2.01405E+11,320,9,50,1016.3
2.01405E+11,330,11,51,1015.2
2.01405E+11,320,14,52,1014.9
2.01405E+11,290,11,55,1014.9
2.01405E+11,280,8,55,1014.9
2.01405E+11,240,7,55,1014.9
2.01405E+11,260,7,54,1014.6
2.01405E+11,250,7,54,1014.6
2.01405E+11,270,10,53,1014.6
2.01405E+11,280,10,52,1014.9
2.01405E+11,280,8,51,1014.6
2.01405E+11,290,10,49,1014.6
2.01405E+11,310,14,48,1014.6
2.01405E+11,320,9,44,1015.2
2.01405E+11,***,0,43,1015.9
2.01405E+11,***,0,44,1016.9
2.01405E+11,320,5,44,1017.6
2.01405E+11,330,7,43,1018.3
2.01405E+11,330,7,44,1019.6
2.01405E+11,340,5,45,1019.3
2.01405E+11,10,3,46,1019.3
2.01405E+11,10,2,49,1019.3
2.01405E+11,40,2,50,1018.6
2.01405E+11,***,0,52,1019
2.01405E+11,320,9,52,1019
2.01405E+11,300,11,56,1019.3
2.01405E+11,300,8,55,1019.6
2.01405E+11,290,8,55,1020
2.01405E+11,260,5,53,1020.7
2.01405E+11,***,0,52,1021
2.01405E+11,340,13,46,1021.7
2.01405E+11,20,3,43,1022.4
2.01405E+11,***,0,44,1022.4
2.01405E+11,100,5,45,1022.7
2.01405E+11,120,8,46,1022.4
2.01405E+11,100,6,45,1022.4
2.01405E+11,80,5,44,1022.7
2.01405E+11,***,0,46,1024.4
2.01405E+11,30,9,42,1024.4
2.01405E+11,80,5,42,1025.7
2.01405E+11,50,6,41,1025.4
2.01405E+11,40,15,40,1025.1
2.01405E+11,30,16,41,1024
2.01405E+11,50,15,41,1023.7
2.01405E+11,40,14,42,1023.4
2.01405E+11,40,16,43,1022.7
2.01405E+11,50,15,44,1022
2.01405E+11,50,15,45,1021.7
2.01405E+11,80,11,46,1021.7
2.01405E+11,70,11,47,1021.3
2.01405E+11,60,11,46,1021.3
2.01405E+11,70,9,46,1021.3
2.01405E+11,***,0,47,1021.3
2.01405E+11,***,0,48,1021
2.01405E+11,30,2,47,1020.3
2.01405E+11,60,3,44,1020
2.01405E+11,***,0,44,1019.6
2.01405E+11,110,5,46,1019
2.01405E+11,30,5,48,1019.3
2.01405E+11,60,7,44,1019.6
2.01405E+11,80,3,46,1020
2.01405E+11,100,2,45,1020
2.01405E+11,90,5,44,1020.3
2.01405E+11,30,5,46,1020.3
2.01405E+11,60,5,43,1020.7
2.01405E+11,40,6,46,1020
2.01405E+11,40,5,45,1019.6
2.01405E+11,350,7,44,1020
2.01405E+11,30,3,46,1019.6
2.01405E+11,50,6,47,1018.6
2.01405E+11,110,6,47,1018.6
2.01405E+11,70,8,51,1017.9
2.01405E+11,50,9,51,1017.9
2.01405E+11,90,15,52,1017.9
2.01405E+11,100,9,61,1018.3
2.01405E+11,100,9,60,1018.6
2.01405E+11,60,15,49,1019
2.01405E+11,80,15,50,1017.6
2.01405E+11,80,11,46,1017.9
2.01405E+11,100,8,46,1016.3
2.01405E+11,50,3,51,1015.9
2.01405E+11,110,1,46,1015.2
2.01405E+11,70,6,47,1014.9
2.01405E+11,100,7,46,1014.9
2.01405E+11,100,3,44,1015.2
2.01405E+11,60,6,45,1015.2
2.01405E+11,90,3,47,1015.2
2.01405E+11,110,5,58,1014.9
2.01405E+11,210,7,****,1014.2
2.01405E+11,220,13,****,1013.9
2.01405E+11,200,7,82,1012.9
2.01405E+11,50,7,69,1012.2
2.01405E+11,100,6,62,1011.5
2.01405E+11,150,6,63,1010.5
2.01405E+11,***,0,60,1010.2
2.01405E+11,100,6,58,1009.5
2.01405E+11,250,13,****,1011.5
2.01405E+11,140,11,****,1009.5
2.01405E+11,200,9,66,1009.1
2.01405E+11,210,8,68,1010.5
2.01405E+11,170,6,68,1010.5
2.01405E+11,190,7,68,1009.8
2.01405E+11,200,8,67,1009.5
2.01405E+11,230,9,67,1008.8
2.01405E+11,230,15,69,1008.5
2.01405E+11,240,11,67,1008.5
2.01405E+11,240,14,66,1008.8
2.01405E+11,250,13,66,1009.5
2.01405E+11,240,17,66,1010.5
2.01405E+11,260,18,66,1010.8
2.01405E+11,260,17,66,1011.2
2.01405E+11,250,15,67,1011.2
2.01405E+11,240,15,68,1011.2
2.01405E+11,260,21,67,1011.5
2.01405E+11,230,23,68,1011.5
2.01405E+11,260,23,68,1011.2
2.01405E+11,260,18,68,1010.8
2.01405E+11,260,21,68,1010.8
2.01405E+11,260,18,66,1011.2
2.01405E+11,250,18,65,1011.5
2.01405E+11,250,18,63,1011.9
2.01405E+11,240,9,62,1012.2
2.01405E+11,240,10,61,1012.9
2.01405E+11,250,11,60,1013.5
2.01405E+11,240,10,58,1014.2
2.01405E+11,250,11,57,1014.2
2.01405E+11,250,11,56,1014.6
2.01405E+11,260,10,56,1014.6
2.01405E+11,260,8,52,1015.2
2.01405E+11,250,8,52,1016.3
2.01405E+11,250,8,52,1016.6
2.01405E+11,280,10,51,1017.6
2.01405E+11,280,10,51,1019
2.01405E+11,280,9,54,1019.6
2.01405E+11,320,6,55,1019.6
2.01405E+11,320,8,48,1020.3
2.01405E+11,350,6,50,1020.3
2.01405E+11,350,3,52,1020.3
2.01405E+11,10,1,54,1020
2.01405E+11,330,3,54,1019.3
2.01405E+11,10,5,55,1019
2.01405E+11,110,6,55,1018.6
2.01405E+11,80,7,57,1018.3
2.01405E+11,110,2,63,1018.3
2.01405E+11,240,6,70,1017.9
2.01405E+11,230,6,67,1017.9
2.01405E+11,240,7,66,1017.9
2.01405E+11,230,9,66,1018.6
2.01405E+11,230,8,65,1018.6
2.01405E+11,230,8,64,1018.6
2.01405E+11,230,9,63,1018.6
2.01405E+11,230,9,63,1018.6
2.01405E+11,***,0,53,1018.3
2.01405E+11,***,0,54,1018.6
2.01405E+11,90,7,53,1019.3
2.01405E+11,90,5,51,1019.6
2.01405E+11,***,0,55,1020
2.01405E+11,80,3,53,1019.3
2.01405E+11,40,2,54,1019.6
2.01405E+11,90,3,54,1019.3
2.01405E+11,50,5,52,1019.3
2.01405E+11,50,6,53,1018.6
2.01405E+11,30,6,53,1018.3
2.01405E+11,30,3,54,1017.9
2.01405E+11,10,5,55,1017.9
2.01405E+11,10,3,57,1017.9
2.01405E+11,***,0,57,1017.9
2.01405E+11,330,6,54,1018.3
2.01405E+11,100,5,59,1017.9
2.01405E+11,100,5,62,1017.9
2.01405E+11,100,2,60,1017.6
2.01405E+11,***,0,61,1017.9
2.01405E+11,290,3,53,1019
2.01405E+11,320,5,52,1018.6
2.01405E+11,30,3,51,1018.6
2.01405E+11,50,6,52,1017.9
2.01405E+11,50,5,51,1017.9
2.01405E+11,340,5,50,1018.6
2.01405E+11,310,1,48,1019.6
2.01405E+11,30,5,47,1019.6
2.01405E+11,20,7,48,1020
2.01405E+11,40,9,46,1020.3
2.01405E+11,40,8,46,1020.3
2.01405E+11,90,5,47,1019.6
2.01405E+11,70,8,47,1018.6
2.01405E+11,60,6,45,1019
2.01405E+11,60,3,50,1017.9
2.01405E+11,80,15,51,1016.9
2.01405E+11,50,21,51,1015.6
2.01405E+11,50,20,54,1015.2
2.01405E+11,70,11,54,1015.9
2.01405E+11,60,7,50,1015.9
2.01405E+11,70,5,50,1015.9
2.01405E+11,320,28,57,1017.9
2.01405E+11,110,2,57,1019
2.01405E+11,100,6,55,1018.6
2.01405E+11,150,5,59,1019
2.01405E+11,160,11,65,1017.9
2.01405E+11,160,8,67,1017.6
2.01405E+11,160,11,68,1017.6
2.01405E+11,220,9,68,1019
2.01405E+11,220,8,67,1018.3
2.01405E+11,270,2,67,1019
2.01405E+11,***,0,67,1019.6
2.01405E+11,160,5,64,1020
2.01405E+11,***,0,69,1020
2.01405E+11,220,5,71,1020
2.01405E+11,***,0,71,1020
2.01405E+11,330,10,53,1020.3
2.01405E+11,340,3,55,1020.3
2.01405E+11,10,3,56,1020
2.01405E+11,320,8,52,1019
2.01405E+11,10,8,53,1018.3
2.01405E+11,320,6,53,1018.3
2.01405E+11,110,7,55,1017.9
2.01405E+11,270,3,57,1017.9
2.01405E+11,60,3,56,1017.6
2.01405E+11,260,15,57,1019.3
2.01405E+11,260,6,52,1019
2.01405E+11,110,6,53,1018.6
2.01405E+11,90,3,54,1017.9
2.01405E+11,90,3,53,1016.6
2.01405E+11,120,17,65,1015.2
2.01405E+11,130,16,67,1015.2
2.01405E+11,130,16,67,1014.9
2.01405E+11,130,16,67,1014.9
2.01405E+11,130,17,68,1014.9
2.01405E+11,130,16,71,1014.9
2.01405E+11,150,17,74,1014.6
2.01405E+11,150,25,75,1014.2
2.01405E+11,160,22,77,1013.2
2.01405E+11,170,23,78,1013.2
2.01405E+11,160,21,78,1012.2
2.01405E+11,150,17,78,1012.2
2.01405E+11,150,25,77,1011.9
2.01405E+11,150,25,76,1011.2
2.01405E+11,150,22,79,1010.5
2.01405E+11,150,11,78,1011.5
2.01405E+11,180,15,74,1011.9
2.01405E+11,***,0,71,1011.5
2.01405E+11,150,3,70,1012.5
2.01405E+11,300,3,****,1013.5
2.01405E+11,280,6,****,1013.5
2.01405E+11,200,3,53,1014.2
2.01405E+11,260,6,55,1013.9
2.01405E+11,240,9,54,1013.9
2.01405E+11,280,9,53,1013.2
2.01405E+11,250,7,53,1013.2
2.01405E+11,270,7,52,1012.9
2.01405E+11,240,9,51,1012.5
2.01405E+11,240,7,51,1012.9
2.01405E+11,250,7,51,1012.9
2.01405E+11,260,10,51,1012.5
2.01405E+11,260,9,50,1013.5
2.01405E+11,270,14,51,1013.5
2.01405E+11,280,14,51,1014.2
2.01405E+11,310,11,48,1013.9
2.01405E+11,310,13,49,1014.2
2.01405E+11,320,15,47,1013.9
2.01405E+11,310,15,48,1013.9
2.01405E+11,330,9,47,1014.6
2.01405E+11,330,13,46,1014.2
2.01405E+11,310,13,49,1014.6
2.01405E+11,270,10,50,1015.2
2.01405E+11,250,7,50,1015.6
2.01405E+11,250,8,49,1015.9
2.01405E+11,240,9,49,1015.9
2.01405E+11,240,8,48,1015.9
2.01405E+11,290,8,47,1015.6
2.01405E+11,290,11,46,1015.6
2.01405E+11,280,8,45,1015.6
2.01405E+11,270,10,43,1015.9
2.01405E+11,270,10,43,1016.6
2.01405E+11,270,8,42,1016.9
2.01405E+11,260,8,43,1017.3
2.01405E+11,280,13,45,1017.6
2.01405E+11,290,13,46,1018.3
2.01405E+11,330,9,45,1018.6
2.01405E+11,330,16,44,1018.6
2.01405E+11,330,15,45,1019
2.01405E+11,340,14,44,1019
2.01405E+11,320,17,45,1019.3
2.01405E+11,330,16,45,1020
2.01405E+11,330,13,46,1020.3
2.01405E+11,340,10,46,1020.3
2.01405E+11,360,10,47,1020.3
2.01405E+11,80,5,46,1021
2.01405E+11,80,5,48,1021.3
2.01405E+11,140,2,48,1021.7
2.01405E+11,190,5,50,1022
2.01405E+11,180,9,50,1022.4
2.01405E+11,170,6,49,1022.4
2.01405E+11,180,7,50,1023
2.01405E+11,250,7,50,1023.4
2.01405E+11,330,5,45,1023.7
2.01405E+11,***,0,45,1023.7
2.01405E+11,200,3,47,1023.7
2.01405E+11,220,6,46,1024.4
2.01405E+11,220,7,46,1025.1
2.01405E+11,250,8,49,1025.4
2.01405E+11,280,7,50,1025.7
2.01405E+11,330,9,49,1025.7
2.01405E+11,330,11,47,1026.1
2.01405E+11,350,8,45,1026.1
2.01405E+11,350,10,45,1025.7
2.01405E+11,20,5,46,1025.4
2.01405E+11,90,6,48,1024.4
2.01405E+11,80,5,50,1024
2.01405E+11,80,2,52,1024
2.01405E+11,100,3,53,1024
2.01405E+11,80,3,54,1023.7
2.01405E+11,***,0,54,1024
2.01405E+11,200,3,55,1024
2.01405E+11,190,3,53,1024
2.01405E+11,170,1,51,1023.7
2.01405E+11,210,2,50,1023.7
2.01405E+11,230,7,51,1023.4
2.01405E+11,230,9,51,1023.4
2.01405E+11,240,7,50,1023.4
2.01405E+11,250,6,50,1023.7
2.01405E+11,230,5,51,1024
2.01405E+11,240,6,52,1024.4
2.01405E+11,260,6,54,1024.7
2.01405E+11,230,9,56,1024.4
2.01405E+11,240,11,56,1024.7
2.01405E+11,230,13,60,1024
2.01405E+11,350,3,63,1023.7
2.01405E+11,20,6,48,1024
2.01405E+11,90,5,49,1023.7
2.01405E+11,***,0,56,1023
2.01405E+11,300,6,55,1022.4
2.01405E+11,300,8,54,1022.4
2.01405E+11,270,11,65,1021.7
2.01405E+11,250,11,66,1021.7
2.01405E+11,250,10,65,1021.7
2.01405E+11,230,9,63,1021.7
2.01405E+11,250,9,60,1022
2.01405E+11,180,5,59,1022.4
2.01405E+11,***,0,56,1022.4
2.01405E+11,240,3,56,1022.4
2.01405E+11,250,2,56,1022.4
2.01405E+11,240,5,55,1022.4
2.01405E+11,230,7,55,1022.4
2.01405E+11,230,9,55,1022
2.01405E+11,220,9,54,1022.4
2.01405E+11,230,8,54,1022.7
2.01405E+11,230,3,58,1022.7
2.01405E+11,60,6,55,1022.4
2.01405E+11,50,6,57,1022
2.01405E+11,50,7,54,1021.7
2.01405E+11,80,3,55,1021
2.01405E+11,70,2,53,1020.7
2.01405E+11,20,5,53,1020.3
2.01405E+11,30,3,53,1019.6
2.01405E+11,40,2,53,1019
2.01405E+11,***,0,53,1018.3
2.01405E+11,***,0,53,1018.3
2.01405E+11,300,2,58,1017.9
2.01405E+11,230,2,56,1017.9
2.01405E+11,30,5,55,1017.9
2.01405E+11,30,2,52,1018.6
2.01405E+11,140,5,55,1017.6
2.01405E+11,130,3,56,1016.9
2.01405E+11,100,5,57,1016.6
2.01405E+11,140,5,58,1015.9
2.01405E+11,90,9,56,1015.2
2.01405E+11,90,6,57,1014.9
2.01405E+11,100,6,58,1013.9
2.01405E+11,110,5,58,1013.9
2.01405E+11,140,5,58,1013.5
2.01405E+11,130,6,62,1012.9
2.01405E+11,30,6,60,1012.9
2.01405E+11,20,5,58,1012.9
2.01405E+11,60,2,63,1012.5
2.01405E+11,80,3,62,1012.5
2.01405E+11,330,3,54,1012.5
2.01405E+11,60,5,****,1012.5
2.01405E+11,30,8,****,1012.2
2.01405E+11,80,3,56,1012.2
2.01405E+11,80,5,56,1011.9
2.01405E+11,100,2,56,1011.5
2.01405E+11,***,0,59,1011.5
2.01405E+11,110,5,59,1011.5
2.01405E+11,80,3,59,1011.2
2.01405E+11,***,0,59,1011.5
2.01405E+11,***,0,60,1010.8
2.01405E+11,***,0,62,1010.2
2.01405E+11,280,3,60,1010.2
2.01405E+11,200,1,60,1009.8
2.01405E+11,290,2,59,1009.8
2.01405E+11,220,3,51,1009.8
2.01405E+11,350,2,53,1009.5
2.01405E+11,***,0,51,1009.5
2.01405E+11,***,0,55,1010.2
2.01405E+11,***,0,56,1010.5
2.01405E+11,290,6,61,1010.5
2.01405E+11,290,14,****,1010.2
2.01405E+11,320,14,51,1010.2
2.01405E+11,320,11,52,1010.2
2.01405E+11,340,11,49,1010.5
2.01405E+11,320,10,51,1010.5
2.01405E+11,310,17,57,1010.2
2.01405E+11,320,20,57,1010.2
2.01405E+11,310,18,57,1010.5
2.01405E+11,260,21,67,1011.2
2.01405E+11,270,18,65,1011.9
2.01405E+11,260,14,62,1012.9
2.01405E+11,250,11,60,1013.2
2.01405E+11,250,10,59,1013.2
2.01405E+11,260,13,58,1013.5
2.01405E+11,260,10,57,1013.5
2.01405E+11,250,10,57,1013.2
2.01405E+11,260,11,56,1012.9
2.01405E+11,260,9,56,1012.9
2.01405E+11,270,9,56,1013.2
2.01405E+11,270,10,55,1013.5
2.01405E+11,280,10,54,1013.9
2.01405E+11,270,13,54,1014.2
2.01405E+11,250,9,55,1014.9
2.01405E+11,260,11,55,1014.9
2.01405E+11,310,11,55,1015.2
2.01405E+11,320,7,52,1015.6
2.01405E+11,270,7,54,1015.9
2.01405E+11,270,11,55,1016.3
2.01405E+11,270,9,55,1016.3
2.01405E+11,250,8,54,1016.3
2.01405E+11,260,9,57,1016.3
2.01405E+11,260,8,58,1016.3
2.01405E+11,290,13,58,1016.6
2.01405E+11,290,9,58,1017.3
2.01405E+11,260,9,58,1017.6
2.01405E+11,240,8,56,1017.9
